,0h,1·8h,3·6h,9·1h,10·9h,12·7h,14·5h,16·3h,18·1h,21·8h,29·0h,30·9h,32·7h,36·3h,38·1h,41·7h,43·6h,52·6h,54·4h,56·3h,70·8h,72·6h,74·4h,79·9h,83·5h,87·1h,94·4h,96·2h,98·0h
BV898_16016,22.36701519,38.24047903033334,48.72543423666667,30.94266201,297.98023754999997,98.104794255,41.32900548333333,37.80044605,47.24626936,45.81446668,44.32072413666666,211.02028843333332,184.65068025,105.9110112,102.12482933999999,145.458777,67.097893248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.40894383333333,21.16458107,91.01714335,0.0
BV898_16022,17.2053963,23.121854905166668,29.507433753333334,123.770648,388.58944855000004,665.31610895,1983.1011776666667,2487.26935,3451.834935,3298.641601,59.67246212333333,17.243842716666666,55.916868265000005,1282.700025,1988.7194645,880.0256007,358.77939413800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.118180741
BV898_16026,44.73403038,46.8132357,51.357581616666664,81.68862771,15.79789923,0.0,27.371963175333335,0.0,23.94829563,0.0,38.59106277,0.0,9.319478043,11.76789013,36.5533934,87.27526619,102.24856913400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.332419,0.0,89.94946956,42.83159687,79.02423309
BV898_16050,12.04377741,43.656747601666666,39.74457631000001,3.713119441,20.2767459765,0.0,7.44626658,28.08033135,23.0923186125,0.0,27.901823156666662,26.333474203333335,7.372239095,47.07156054,33.932380576499995,14.5458777,21.0547533158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.219924400000004,7.936717903,0.0,12.15757432
BV898_16053,73.98320409,130.51469772000002,221.3991036333333,110.1558768,57.74369094,47.197927445,65.24801876,57.24067544,18.17164206,61.08595558,184.93346153333334,168.59558140000001,137.84493170000002,105.9110112,90.14312614500001,181.8234712,87.859074384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22786317,0.0,0.0
BV898_16054,10.32323778,31.0727891775,39.37446526333333,11.13935832,32.745512125,40.546972625,55.217726760000005,46.440548,51.10054855,91.62893336,23.22134535666667,28.93599116333333,14.952836538000001,58.83945067,63.51210357000001,36.36469425,50.656215434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51900844,0.0,0.0
BV898_16056,5.16161889,38.74587306,33.908928960000004,0.0,0.0,9.59297027,14.905623989,8.640101953,7.268656825,7.635744447,9.766911526666666,2.4634061023333333,7.372239095,23.53578027,11.654015585,14.5458777,17.555978793999998,0.0,0.0,0.0,0.0,0.0,553.048533,0.0,0.0,0.0,34.39244424,144.5566394,0.0
BV898_16058,80.86536261,0.42070490783333336,0.0,0.0,9.80545968,46.43100353,129.77323754666665,15.12017842,2.4228856085,7.635744447,2.8014029426666665,0.0,3.686119548,0.0,0.0,0.0,63.707867097999994,11.09213124,0.0,1812.5364407,3149.834071,3485.998961,1412.038808,1369.552792,16198.69111,2262.1299300333335,939.1782851,2912.548587,310.0181452
BV898_16060,32.69025297,36.96909897333334,82.31954220666667,113.8689962,81.10784065,14.389455405,29.362245307333335,18.36021665,1.211442804,0.0,40.91230228333333,42.577058896666664,20.37783669,35.3036704,34.728053895,21.81881655,14.311796118,0.0,0.0,0.0,0.0,0.0,105.9029106,0.0,0.0,0.0,39.68358951,53.53949609,0.0
BV898_16061,30.96971334,102.65754745333334,115.01728926,58.17220458,108.22436399,22.127955995,3.3330393513333334,5.400063721,8.48009963,7.635744447,63.727691709999995,28.602571819999998,9.319478043,11.76789013,10.624349406499999,0.0,1.0242386066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.10129898,0.0,0.0
BV898_16063,676.1720746,394.3031185,435.34335216666665,188.131385,31.77730965,12.5349857255,32.576758033333334,21.60025488,20.59452767,15.27148889,280.80511946666667,224.71295293333333,55.70850992,0.0,31.873048214999997,0.0,14.591535667799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.645572634,5.353949609,3.03939358
BV898_16066,51.6161889,144.02851872333335,219.66331713333332,32.18036849,29.41637904,63.44185253,23.073000506,61.56072642,13.47091629,15.27148889,122.12809790333334,45.41584095666667,94.72530266999999,105.9110112,50.266741345,138.1858381,139.048911366,0.0,0.0,278.08279735,176.776402,469.0253147,317.7087317,194.1098446,90.22664934,68.85230906666666,37.03801688,26.76974804,127.6545304
BV898_16067,135.9226308,96.08034128833333,105.37187399,34.65578145,109.67731028,86.657354295,22.257790942666663,23.76028037,57.223137477,91.62893336,70.43411919333333,73.74019106333334,35.330673225,0.0,59.86142457,87.27526619,84.617330942,0.0,0.0,433.210171,184.811693,266.203557,0.0,0.0,360.9065974,210.08844626666666,142.8609222,0.0,82.06362667
BV898_16068,68.8215852,192.54011587666665,148.06341866666665,310.6643266,179.40459520000002,125.34985725499999,115.01364114666667,36.7204333,131.49090995,106.9004223,158.02817393333333,149.46765718333333,117.46709503,176.518352,192.59564310000002,167.2775935,93.46335771800001,0.0,0.0,0.0,305.3410579,0.0,0.0,237.2453656,114.2870892,0.0,134.9242043,385.4843718,203.6393699
BV898_16070,139.36371,88.18947347666666,44.82381554333333,61.88532402,21.06386564,14.389455405,17.384181289333334,7.560089209,4.4903054305,30.54297779,47.78537406666667,4.926812203333333,5.633358495,11.76789013,17.36402695,21.81881655,7.1835807886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_16072,96.35021928,202.01359552500003,373.88020346666667,154.71331,130.55923636,82.948414915,68.974830601,12.96015293,25.440298885,106.9004223,190.22453833333336,389.1360749333333,215.87851725000002,117.6789013,167.78996,160.0046547,137.17122374800002,244.0268873,73.3048259,163.99754715,0.0,0.0,0.0,172.5420841,0.0,15.78507048,0.0,0.0,0.0
BV898_16075,634.8791235,1174.4492984666665,877.0270376333334,652.2713152,710.6620223,309.02446,490.2186245666667,183.6021665,366.3895946,419.9659446,660.7273335333333,562.1177044666666,375.42344955,529.5550561,507.2074605,683.6562518,631.3003996,310.5796748,73.87161115,242.4311567,176.776402,354.938076,235.3398013,97.0549223,132.332419,158.13764426666668,206.3546655,530.0410113,136.7727111
BV898_16076,215.0674538,173.83228986666666,118.09702241333332,185.6559721,184.79228305,22.127955995,54.28895053333333,36.7204333,16.534593360000002,76.35744447,81.97147939333333,49.53670362333333,41.17239007,117.6789013,70.01778825,58.18351079,87.57442103399998,266.2111498,0.0,299.4737818,321.4116399,0.0,0.0,0.0,240.6043982,200.6375257666667,44.97473478,299.8211781,91.18180741
BV898_16077,46.45457001,148.999335205,58.40141155,73.02468234,37.103494205,87.74490005,33.90679516,20.52024214,35.922443445,30.54297779,47.616939723333324,31.496551506666666,27.95843413,11.76789013,87.288120465,80.00232734,91.57170174000001,0.0,0.0,0.0,281.2351849,0.0,0.0,0.0,0.0,82.87162003333333,166.671076,310.5290773,142.8514983
BV898_16078,0.0,64.38798278666667,40.942571550000004,60.64761754,49.33053102,69.32588344,54.36287396633333,15.12017842,37.05898091500001,45.81446668,53.478826706666666,23.772913856666666,9.319478043,11.76789013,32.902714395000004,109.0940827,117.73217175200003,0.0,0.0,0.0,0.0,0.0,170.6213559,0.0,120.3021991,0.0,42.32916215,107.0789922,0.0
BV898_16079,239.1550086,424.47633790833333,174.85704163333332,172.0412008,522.41545795,39.459426855,140.4869923966667,31.32036958,147.10891663499999,45.81446668,239.86896786666668,149.18943543333333,53.96962932,94.14312108,109.33249257,152.7317158,83.58463170600001,0.0,102.5994599,163.99754715,0.0,0.0,41.18446522,0.0,0.0,71.03281716666667,15.87343581,26.76974804,18.23636148
